126.87932489956218,35.161889780519175,1
126.87934366220254,35.161889009692956,1
126.87932626624861,35.16188870505016,1
126.8793248424899,35.161891978325535,1
126.8793289425492,35.16188875191844,1
126.87932330458645,35.16189964721359,1
126.87933964775162,35.161888939391,1
126.87933295700007,35.16188882222076,1
126.8793246998092,35.16189747284142,1
126.8793247568815,35.16189527503507,1
126.87933697145101,35.161888892522946,1
126.87935433886936,35.16189029606742,1
126.87938019175692,35.16187425775961,1
126.87936102962111,35.161890413236485,1
126.87935701517004,35.161890342935095,1
126.87935032441833,35.16189022576582,1
126.87937620584206,35.161873088555666,1
126.87937352954188,35.16187304168843,1
126.87936951509167,35.16187297138749,1
126.87930613386092,35.16194222322539,1
126.87934764811767,35.161890178898,1
126.87924756602212,35.16198077604405,1
126.87930886723602,35.16194007228787,1
126.87928848106594,35.16195180870507,1
126.87936504407216,35.161890483537746,1
126.87931968659005,35.161935864149775,1
126.87936769183732,35.161891629308386,1
126.87936282434131,35.16187285421895,1
126.87932250557323,35.161930416502415,1
126.87930761469416,35.161936752144015,1
126.87922635535746,35.16197270875922,1
126.87938955880767,35.16187442179412,1
126.87928600452038,35.161944069513844,1
126.87936550064144,35.161872901086404,1
126.87928853813932,35.1619496108988,1
126.87927868595455,35.16196812820943,1
126.87928415270781,35.16196382633568,1
126.8792787430282,35.16196593040316,1
126.87923991740259,35.161811334047975,1
126.87928144786805,35.16196487836945,1
126.87939234924876,35.16187007304808,1
126.87932270532666,35.16192272418023,1
126.87923322665787,35.16181121687246,1
126.87932276239904,35.161920526373876,1
126.8793212244947,35.161928195261844,1
126.87927731926612,35.16196920367783,1
126.87922921221103,35.16181114656696,1
126.87928258626206,35.161972594126084,1
126.87926911913493,35.16197565648782,1
126.87938688250748,35.16187437492719,1
126.87930345755863,35.16194217635654,1
126.87924393184944,35.16181140435312,1
126.8792372411047,35.16181128717781,1
126.87928862374937,35.16194631418937,1
126.8792664428316,35.16197560961812,1
126.87928275748277,35.161966000707274,1
126.87928267187242,35.16196929741668,1
126.87939252045994,35.16186347962869,1
126.87932264825426,35.16192492198656,1
126.87927173836438,35.16197790116372,1
126.87922653591318,35.161811099696564,1
126.8792614612069,35.16196123013798,1
126.87927435759399,35.16198014583958,1
126.87922252146636,35.16181102939085,1
126.8793211103498,35.16193259087451,1
126.87929941456864,35.1619432049563,1
126.87926376652827,35.16197556274835,1
126.87939229217834,35.16187227085454,1
126.87932284800762,35.16191722966437,1
126.87928868082273,35.16194411638308,1
126.87924660814737,35.16181145122312,1
126.87939243485435,35.16186677633838,1
126.87939616695436,35.16182616378542,1
126.87931575774579,35.161932497137435,1
126.8791777315756,35.16188610376764,1
126.87929019019383,35.16193754639881,1
126.87928423831809,35.16196052962628,1
126.87938286805714,35.16187430462669,1
126.87917505527534,35.161886056896016,1
